60,-31,-38
60,-27,-38
49,-24,-31
47,-23,-30
50,-22,-29
52,-22,-26
52,-23,-22
46,-24,-16
42,-24,-12
39,-26,-12
37,-26,-11
38,-26,-11
38,-27,-13
38,-29,-15
40,-31,-15
46,-35,-16
54,-39,-17
57,-40,-17
61,-41,-18
65,-41,-21
71,-41,-21
70,-37,-27
74,-31,-27
72,-27,-17
60,-27,-21
57,-25,-22
61,-19,-21
57,-19,-19
48,-20,-19
45,-21,-18
43,-20,-14
41,-20,-9
38,-22,-11
40,-21,-9
43,-20,-6
46,-20,-5
46,-23,-4
47,-28,0
49,-34,2
62,-44,9
87,-33,-4
83,-31,-16
48,-28,-23
49,-26,-22
75,-19,-19
81,-18,-16
76,-20,-19
70,-17,-20
60,-12,-21
66,-9,-25
64,-1,-26
59,0,-24
56,5,-13
52,2,-11
47,2,-15
41,1,-20
41,2,-12
46,2,-9
60,5,-8
61,6,-6
61,6,-3
63,5,-1
63,4,-3
68,6,-5
72,4,1
72,5,-1
74,7,-4
73,8,-6
73,11,-7
65,13,-12
61,14,-15
65,14,-16
66,13,-14
61,10,-8
51,8,-5
50,7,-6
53,8,-6
58,9,-5
57,8,-5
60,8,-6
65,9,-7
66,9,-6
68,8,-7
67,7,-12
77,7,-17
79,6,-19
77,8,-19
73,5,-22
71,5,-22
71,6,-23
66,5,-27
62,6,-25
60,5,-20
58,6,-14
55,5,-16
54,3,-16
53,4,-15
53,5,-12
53,7,-14
53,8,-16
55,12,-20
64,15,-27
68,15,-27
68,20,-33
64,17,-36
67,15,-32
65,18,-20
56,17,-19
53,11,-23
58,1,-18
58,-1,-14
38,-9,-17
42,-10,-15
43,-11,-15
51,-11,-14
51,-13,-19
62,-12,-23
72,-14,-23
76,-15,-27
73,-19,-34
74,-19,-31
87,-9,-33
74,-7,-34
66,-8,-32
60,-7,-22
57,-5,-23
54,-4,-27
53,0,-19
48,1,-21
46,1,-20
42,-3,-17
41,-3,-14
50,-3,-15
55,-2,-18
65,1,-19
69,5,-14
72,7,-15
77,11,-18
73,7,-19
68,7,-17
63,3,-14
61,0,-17
72,-4,-20
78,-11,-18
75,-15,-17
73,-18,-19
67,-16,-20
62,-14,-17
48,-13,-14
41,-13,-13
25,-15,-14
22,-17,-13
27,-19,-15
34,-29,-23
42,-43,-41
56,-46,-50
85,-44,-47
99,-31,-48
102,-11,-53
80,-1,-39
72,2,-30
70,1,-20
67,2,-11
54,2,-10
51,9,-2
42,8,1
29,4,6
33,1,-6
39,1,-12
61,7,-16
74,4,-15
71,1,-19
74,-7,-19
76,-9,-18
67,-7,-10
60,-9,-10
55,-10,-9
41,-9,-9
36,-10,-6
41,-11,-6
47,-15,-7
49,-18,-8
55,-21,-12
65,-22,-15
69,-23,-15
72,-19,-19
72,-18,-19
72,-17,-24
71,-16,-29
71,-15,-30
63,-13,-33
55,-13,-32
53,-13,-31
56,-11,-29
57,-10,-29
49,-10,-25
47,-10,-20
45,-9,-19
46,-8,-15
44,-10,-10
44,-12,-9
62,-12,-12
61,-14,-12
65,-12,-2
67,-16,-4
66,-17,-5
75,-16,-6
83,-6,-4
78,-2,-5
72,-3,-8
72,-2,-9
74,2,-11
68,-1,-10
64,-2,-7
55,-4,-4
48,-7,-4
48,-6,-4
48,-7,-1
49,-7,2
50,-9,-1
51,-15,-1
54,-18,-4
60,-21,-7
65,-19,-8
75,-18,-14
88,-18,-26
77,-17,-37
55,-9,-40
65,-7,-74
55,-6,-87
52,1,-76
36,5,-71
31,1,-54
30,4,-62
39,-2,-55
29,-5,-48
27,-5,-49
27,-5,-42
37,-5,-41
38,-5,-44
39,-2,-43
54,0,-48
54,0,-47
53,3,-46
55,5,-50
54,8,-51
48,7,-45
47,5,-43
56,9,-44
64,15,-45
66,12,-46
68,4,-48
67,-4,-51
63,-4,-46
51,-2,-36
42,-2,-29
27,-7,-22
22,-8,-16
23,-10,-13
26,-13,-14
25,-28,-27
40,-29,-39
74,-17,-65
84,-13,-74
71,-2,-73
67,6,-71
63,9,-71
49,18,-62
37,18,-14
28,26,-13
27,14,-27
29,21,-34
29,20,-29
31,18,-22
36,23,-30
61,36,-58
69,35,-59
70,34,-48
75,31,-35
72,27,-38
64,17,-30
57,11,-31
50,2,-32
44,-1,-24
47,-16,-36
47,-18,-38
57,-16,-37
51,-13,-38
48,-8,-43
47,-4,-44
41,-3,-43
56,4,-55
63,8,-60
64,13,-60
51,15,-58
48,14,-59
53,13,-57
54,11,-50
53,11,-46
46,13,-38
42,12,-35
30,12,-29
24,19,-22
22,23,-26
32,35,-30
41,35,-31
48,32,-31
63,22,-36
69,23,-38
81,17,-42
70,12,-41
57,8,-42
44,2,-32
37,-1,-23
31,-1,-24
37,2,-27
40,6,-28
41,7,-35
68,12,-43
73,18,-41
65,25,-53
83,24,-62
83,23,-55
73,21,-40
63,24,-39
52,33,-51
37,44,-39
28,41,-34
22,35,-44
20,26,-43
19,20,-38
23,14,-35
26,12,-35
34,8,-32
43,7,-28
44,5,-28
43,6,-31
46,13,-38
48,16,-41
48,22,-44
47,24,-42
48,30,-43
49,37,-44
52,39,-42
56,40,-37
56,39,-30
51,37,-26
48,39,-40
49,35,-43
50,24,-36
55,14,-30
51,13,-28
40,6,-28
40,2,-30
41,0,-34
41,-2,-39
40,-3,-45
37,-6,-51
51,1,-40
56,1,-48
67,6,-61
70,9,-65
73,14,-69
69,19,-63
61,18,-56
61,17,-54
62,19,-53
55,17,-52
40,13,-45
36,11,-41
37,7,-38
31,4,-31
29,3,-29
28,0,-32
34,0,-35
34,-1,-35
38,-2,-44
42,-2,-47
50,1,-39
57,-1,-36
63,-4,-38
71,-4,-43
57,-2,-33
52,-6,-33
54,-5,-43
57,-3,-48
55,-1,-47
43,-3,-38
41,-5,-37
41,-8,-35
44,-9,-34
42,-10,-34
38,-11,-35
34,-13,-37
41,-13,-40
48,-16,-44
53,-17,-49
59,-13,-54
54,-19,-55
56,-16,-61
47,-12,-57
39,-14,-55
37,-15,-63
43,-11,-64
37,-10,-59
30,-9,-49
27,-9,-46
23,-10,-40
21,-10,-37
24,-8,-40
35,-6,-44
34,-7,-50
32,-5,-52
32,-4,-59
37,-1,-60
47,-1,-69
53,-1,-78
52,-1,-73
44,-6,-51
46,-1,-55
48,4,-60
48,8,-56
44,7,-48
39,1,-39
34,-5,-34
32,-7,-32
28,-11,-32
28,-12,-38
35,-13,-39
40,-14,-38
40,-16,-39
41,-18,-42
54,-15,-55
59,-9,-60
57,-10,-58
51,-9,-58
44,-9,-54
47,-10,-57
48,-7,-58
40,-3,-58
32,-1,-56
34,-1,-52
38,-6,-42
28,-9,-40
23,-8,-41
28,-7,-41
32,-4,-41
30,-3,-45
28,-2,-46
24,-3,-52
34,0,-55
36,1,-68
43,5,-73
47,10,-57
45,10,-55
55,11,-54
67,21,-60
60,19,-55
51,13,-36
51,10,-29
50,5,-21
39,3,-25
38,4,-30
44,5,-39
54,3,-46
52,3,-48
55,4,-54
56,6,-58
64,9,-67
63,10,-78
65,14,-76
57,16,-66
44,10,-52
36,7,-52
37,7,-50
38,7,-51
32,5,-42
30,6,-38
29,5,-42
31,6,-40
46,11,-43
53,13,-44
54,14,-46
53,13,-48
59,9,-46
58,8,-42
59,7,-49
69,4,-45
55,1,-30
49,0,-28
58,4,-21
56,2,-23
50,-2,-27
47,-3,-23
54,-3,-22
60,-4,-25
58,-4,-31
52,-6,-31
40,-9,-27
43,-12,-25
51,-12,-27
57,-12,-32
55,-11,-34
53,-10,-39
58,-9,-47
61,-5,-52
63,-1,-51
65,2,-47
64,0,-43
51,-2,-33
46,1,-26
51,5,-22
51,5,-24
48,4,-26
49,4,-26
50,3,-30
63,1,-36
69,3,-35
63,4,-31
57,3,-26
63,3,-24
62,0,-17
52,-5,-14
50,-6,-14
52,-8,-14
49,-10,-18
50,-11,-21
59,-14,-25
60,-19,-31
63,-21,-31
65,-27,-28
64,-29,-28
64,-29,-32
67,-25,-38
60,-23,-36
43,-23,-31
41,-22,-32
44,-21,-32
43,-21,-32
42,-21,-33
38,-22,-30
34,-25,-27
36,-27,-27
43,-29,-26
47,-30,-27
55,-31,-33
63,-27,-39
64,-25,-39
65,-24,-38
65,-21,-36
62,-19,-34
62,-17,-26
57,-17,-23
48,-16,-16
55,-16,-14
59,-17,-15
49,-21,-16
44,-24,-13
45,-24,-12
45,-23,-8
41,-20,-9
41,-20,-10
49,-29,-12
56,-31,-13
58,-32,-15
57,-36,-16
59,-38,-18
62,-40,-24
62,-36,-26
52,-30,-27
59,-23,-35
67,-21,-39
59,-19,-35
53,-19,-31
53,-19,-32
49,-21,-25
42,-23,-21
38,-24,-19
41,-26,-17
40,-25,-17
38,-25,-19
37,-25,-21
42,-26,-23
50,-27,-24
51,-27,-23
53,-28,-20
56,-30,-19
62,-30,-20
72,-30,-16
67,-30,-15
62,-25,-21
69,-18,-20
66,-17,-19
64,-16,-23
61,-16,-23
59,-15,-19
52,-15,-15
49,-15,-14
45,-19,-14
44,-21,-15
44,-22,-15
47,-24,-16
51,-25,-15
51,-25,-13
50,-27,-11
51,-29,-12
58,-32,-12
60,-30,-14
58,-29,-15
63,-36,-24
69,-30,-27
58,-29,-27
61,-33,-37
68,-30,-42
66,-23,-43
54,-18,-35
53,-16,-32
46,-14,-27
42,-15,-24
43,-15,-23
47,-17,-24
51,-17,-24
54,-18,-24
56,-22,-23
59,-23,-25
72,-25,-29
69,-25,-31
69,-26,-32
81,-21,-32
80,-15,-29
62,-10,-19
56,-9,-16
60,-9,-18
59,-13,-20
57,-14,-18
52,-18,-12
50,-18,-12
49,-18,-13
49,-20,-17
51,-22,-21
51,-23,-22
56,-25,-25
56,-25,-26
55,-27,-30
58,-27,-32
57,-23,-31
39,-22,-27
47,-20,-37
49,-20,-35
50,-17,-31
47,-17,-39
42,-8,-37
48,-3,-38
51,0,-34
60,3,-30
64,7,-36
64,10,-36
64,14,-35
62,14,-37
57,16,-39
51,13,-43
52,10,-45
63,9,-44
58,5,-42
58,6,-43
58,4,-40
59,4,-36
55,4,-35
42,2,-29
39,0,-28
43,0,-29
43,-2,-28
42,-2,-29
44,-2,-39
48,-1,-44
65,6,-53
63,4,-59
62,1,-59
62,4,-53
53,4,-43
50,3,-40
44,4,-36
40,4,-35
33,0,-34
29,1,-35
26,2,-33
26,2,-29
29,4,-31
39,9,-34
55,17,-50
67,24,-58
68,27,-57
61,25,-52
61,24,-53
56,23,-54
52,20,-54
50,18,-46
51,19,-41
50,20,-39
47,21,-37
42,17,-34
40,13,-32
39,6,-24
40,5,-20
36,4,-18
35,4,-17
37,5,-17
40,6,-22
44,7,-30
49,9,-33
63,9,-31
64,10,-28
77,7,-28
101,11,-20
100,12,-17
84,10,-16
86,13,-29
82,13,-28
64,10,-24
60,13,-22
57,17,-24
55,15,-27
56,13,-29
52,9,-30
45,5,-27
44,3,-25
48,2,-26
45,3,-26
36,2,-20
37,4,-11
45,5,-10
52,3,-21
58,3,-32
59,5,-33
61,6,-38
64,9,-34
69,14,-31
70,23,-34
66,27,-33
61,28,-32
61,24,-27
66,25,-20
69,28,-20
64,29,-22
50,19,-27
52,11,-27
50,8,-24
52,4,-17
53,2,-14
52,1,-21
53,0,-27
57,-1,-29
62,0,-31
65,3,-34
72,5,-43
75,11,-53
73,12,-59
72,14,-63
61,15,-56
52,12,-49
47,6,-41
54,3,-36
56,5,-37
51,8,-37
47,10,-37
35,21,-34
44,29,-26
50,33,-22
58,34,-30
43,39,-40
39,39,-44
35,32,-40
37,33,-35
40,33,-34
52,38,-19
59,40,-16
73,49,-14
81,50,-36
90,48,-33
108,30,-37
106,25,-39
67,8,-40
41,-12,-42
39,-18,-44
47,-25,-35
46,-29,-20
41,-30,-21
50,-21,-40
75,-12,-54
108,15,-69
127,35,-76
127,56,-77
94,61,-57
39,57,-39
27,46,-32
23,36,-29
21,36,-28
19,31,-28
24,28,-23
33,35,-22
50,48,-32
63,48,-36
80,38,-41
87,19,-51
99,13,-56
108,-7,-49
81,-23,-34
50,-36,-39
22,-67,-30
44,-51,-26
52,-46,-22
43,-29,-29
69,-28,-33
127,18,-54
101,50,-38
91,53,-36
71,43,-45
61,40,-43
45,35,-27
33,31,-10
27,28,-6
16,22,-9
17,26,-7
15,28,-10
29,35,-10
48,35,-15
81,45,-34
88,47,-35
88,42,-32
99,31,-31
95,12,-48
73,1,-42
40,-14,1
42,-16,7
29,-10,-15
10,-16,-15
19,-14,-11
50,4,-30
71,26,-58
78,35,-65
86,44,-67
87,42,-62
76,34,-46
68,35,-46
61,32,-38
43,22,-17
36,18,-11
39,16,-11
37,11,-12
35,7,-12
33,3,-14
33,1,-16
37,1,-19
42,6,-24
46,9,-25
43,14,-22
59,25,-41
61,35,-46
60,38,-32
77,45,-46
83,49,-47
64,37,-37
62,34,-29
49,27,-24
43,17,-24
42,14,-27
41,5,-34
44,2,-32
44,0,-29
55,1,-33
59,2,-35
70,8,-39
73,25,-47
73,29,-50
77,35,-50
62,36,-40
59,36,-38
60,33,-38
58,31,-37
55,21,-29
51,13,-21
47,10,-20
45,7,-22
49,6,-22
52,6,-19
48,5,-18
47,5,-19
49,5,-24
54,9,-26
53,10,-27
52,7,-27
59,10,-44
62,17,-50
55,12,-33
61,15,-39
71,14,-37
54,4,-26
49,1,-23
41,-4,-23
38,-7,-20
41,-7,-21
44,-9,-27
48,-10,-31
54,-13,-35
56,-18,-30
59,-19,-31
69,-14,-48
66,-3,-50
61,-9,-50
70,-4,-47
65,-1,-45
60,2,-49
68,5,-57
68,7,-59
58,8,-45
50,5,-34
35,0,-21
27,-2,-19
25,-3,-21
29,-4,-23
46,-5,-23
50,-8,-24
57,-12,-26
60,-13,-27
72,-9,-31
72,-10,-28
74,-11,-29
79,-4,-31
60,-4,-16
58,-6,-18
62,-3,-28
63,-2,-32
54,-3,-28
46,-3,-16
43,-5,-14
40,-8,-13
39,-12,-14
39,-14,-13
48,-19,-18
60,-18,-19
59,-17,-20
68,-20,-25
76,-17,-26
74,-13,-29
74,-18,-37
75,-15,-36
72,-11,-35
70,-8,-37
69,-5,-37
62,-5,-35
57,-3,-30
45,-5,-19
45,-7,-18
43,-8,-15
40,-10,-14
43,-11,-14
47,-12,-13
49,-14,-10
51,-16,-11
66,-18,-17
78,-18,-18
77,-15,-17
81,-11,-19
83,-6,-19
64,-4,-11
74,-1,-11
76,2,-16
61,-1,-16
54,-2,-13
50,-5,-6
40,-10,-5
33,-12,-9
36,-15,-14
46,-19,-12
50,-20,-14
62,-22,-15
61,-25,-20
72,-27,-24
85,-20,-33
77,-19,-36
72,-24,-38
51,-23,-36
52,-23,-42
65,-18,-45
66,-16,-46
56,-12,-42
47,-10,-34
44,-10,-28
38,-11,-19
36,-16,-19
38,-17,-18
46,-19,-17
50,-19,-18
53,-22,-22
63,-28,-29
70,-29,-33
71,-28,-29
76,-19,-28
70,-12,-28
61,-16,-23
63,-14,-23
66,-11,-23
51,-10,-16
45,-11,-14
40,-13,-12
37,-16,-12
36,-18,-12
42,-23,-12
50,-24,-11
53,-24,-11
53,-29,-7
58,-33,-7
79,-37,-12
73,-41,-19
70,-40,-29
71,-27,-25
58,-22,-21
55,-27,-26
68,-21,-29
60,-18,-27
42,-14,-21
47,-14,-17
49,-14,-16
44,-15,-15
44,-16,-17
48,-17,-16
49,-19,-15
50,-21,-16
60,-26,-22
65,-27,-24
70,-25,-24
75,-26,-25
84,-17,-28
70,-9,-18
68,-9,-18
73,-7,-20
62,-3,-16
51,-4,-11
42,-8,-5
41,-14,-5
40,-17,-7
38,-22,-10
44,-26,-10
49,-26,-9
51,-27,-7
51,-28,-8
56,-33,-16
80,-33,-31
83,-29,-30
76,-36,-34
71,-33,-32
61,-31,-30
62,-27,-32
60,-22,-32
59,-7,-44
56,4,-41
48,6,-33
35,2,-23
47,1,-22
54,0,-19
47,-7,-11
45,-11,-12
50,-16,-14
56,-21,-18
62,-23,-21
67,-23,-30
68,-20,-28
74,-21,-27
80,-7,-29
72,-7,-28
69,-6,-32
66,-2,-33
60,-3,-29
49,-5,-18
43,-8,-13
42,-10,-12
40,-13,-13
41,-15,-14
44,-15,-15
45,-16,-14
45,-15,-13
46,-16,-13
50,-17,-15
74,-4,-27
68,2,-28
65,3,-36
68,5,-32
64,3,-31
58,7,-37
71,14,-43
70,16,-35
56,16,-30
49,17,-30
48,14,-26
55,9,-13
63,12,-16
65,11,-18
61,8,-21
62,9,-20
68,11,-21
76,18,-30
77,22,-33
72,23,-30
72,26,-30
76,32,-31
61,34,-21
54,35,-21
54,35,-23
49,25,-16
43,19,-11
36,9,-8
36,4,-9
38,3,-11
46,3,-10
53,5,-8
60,8,-6
63,7,-6
63,6,-5
73,7,-8
72,12,-13
73,12,-17
77,17,-16
76,24,-18
69,23,-24
71,26,-34
71,24,-33
53,16,-29
44,9,-26
42,7,-22
42,3,-21
41,2,-22
40,0,-19
46,1,-12
49,4,-17
63,16,-26
70,24,-35
72,31,-42
65,26,-42
65,26,-50
68,21,-42
61,18,-31
61,18,-33
58,19,-35
57,18,-33
48,13,-19
44,6,-9
45,3,-6
38,3,-9
40,-2,-16
47,-2,-15
63,2,-19
66,3,-19
66,1,-17
74,5,-23
73,9,-25
71,-1,-32
78,2,-34
72,2,-31
63,1,-34
64,4,-35
62,4,-32
53,2,-20
49,1,-18
46,-3,-13
45,-2,-15
41,-2,-16
37,-4,-24
41,-4,-24
46,-5,-27
50,-2,-38
53,0,-44
64,0,-48
65,3,-47
70,6,-54
65,9,-50
65,10,-46
63,16,-48
55,14,-39
49,11,-35
33,3,-28
31,-2,-28
32,-5,-26
33,-8,-22
38,-10,-23
45,-7,-32
47,-6,-30
46,-4,-33
62,-11,-47
64,2,-58
51,0,-59
61,2,-60
64,1,-67
62,7,-61
66,11,-57
58,15,-57
42,19,-44
46,14,-40
36,12,-32
38,5,-31
27,1,-33
14,8,-18
58,14,-20
55,10,-23
40,10,-33
46,11,-38
59,26,-33
52,34,-31
45,33,-31
58,50,-29
57,47,-14
44,53,-15
42,65,-18
34,63,-17
2,56,-16
-3,57,-23
12,63,-9
14,58,-14
23,68,-5
29,66,-7
34,69,-5
36,69,0
20,71,0
31,84,-3
35,88,-3
31,85,-3
31,93,2
35,78,4
28,63,-3
33,69,3
28,78,-2
15,68,-4
11,71,-4
6,60,-3
8,58,0
8,58,-2
8,54,-3
11,53,-1
12,58,-2
13,61,-4
12,65,-6
10,76,-8
13,76,0
15,71,5
15,81,-2
14,72,-2
1,73,-2
-7,83,-11
-2,83,-8
7,63,-2
5,53,0
8,43,3
15,44,2
18,44,0
22,48,0
24,57,3
24,60,3
21,68,0
23,78,1
25,98,-2
16,93,-5
14,99,1
14,79,1
26,86,2
28,92,2
23,83,-2
20,79,-1
14,71,0
13,65,0
12,66,-3
7,73,-7
-2,67,-6
-2,63,-7
7,60,-13
9,64,-20
7,73,-30
6,61,-28
5,66,-21
-2,66,-4
-2,58,-12
7,68,-9
15,72,7
16,72,7
15,62,10
9,49,8
6,46,8
12,46,12
13,46,15
14,48,19
15,58,24
20,63,26
27,82,23
28,113,12
24,114,5
4,75,-8
-2,89,0
1,84,-4
10,91,-6
11,98,-6
11,94,-14
2,78,-12
-2,70,-9
-3,51,-9
2,45,-6
5,46,-5
10,47,-5
12,49,-5
15,57,-3
11,64,-7
9,70,-8
5,74,-8
4,69,-6
2,79,-4
12,70,7
10,67,6
2,86,2
3,85,-2
3,76,-1
-3,57,1
-1,49,2
3,44,-1
10,50,-2
14,52,-2
20,57,1
22,65,2
21,67,-1
22,84,1
24,93,2
23,88,-3
16,100,6
16,85,9
19,72,1
24,91,-3
16,91,-10
7,78,-10
4,71,-7
2,61,-5
4,53,-6
5,52,-6
10,52,-5
12,54,-3
15,57,0
13,68,0
13,75,-2
9,86,-10
1,72,-11
2,69,-5
6,70,3
2,63,0
3,72,1
9,81,6
10,79,4
8,64,4
7,49,7
9,45,6
11,45,3
14,50,2
16,54,3
21,61,8
21,64,9
19,70,5
24,92,5
27,99,3
16,79,-2
11,78,0
18,80,11
18,74,1
22,81,1
14,92,-8
7,79,-12
5,74,-9
3,60,-2
4,55,-1
9,50,-1
12,49,-4
12,51,-5
8,56,-6
9,65,-5
6,71,-9
2,84,-15
3,86,-12
3,73,0
5,73,2
10,63,10
7,63,6
2,80,-3
2,78,-5
3,66,-1
1,59,1
3,47,1
10,48,-3
22,52,1
27,57,7
14,60,7
11,61,7
10,68,7
11,75,7
17,93,4
12,87,-3
7,99,-2
19,86,8
20,68,8
24,74,12
18,89,0
12,87,-7
2,76,-7
-2,61,-5
0,55,-5
3,54,-3
2,52,-8
5,52,-7
10,56,-3
9,57,-5
4,66,-9
2,82,-11
1,78,-9
3,73,-1
10,75,1
16,63,5
12,70,7
5,77,6
6,77,1
5,68,6
5,64,9
9,55,8
11,55,1
12,57,0
14,59,-1
16,58,-1
13,58,2
8,65,7
10,78,11
21,91,12
20,83,4
17,94,6
23,72,6
18,70,-3
17,95,-6
8,87,-12
4,71,-9
3,56,4
6,53,5
12,52,4
11,53,-1
13,56,-1
11,60,-7
8,65,-8
5,71,-11
1,83,-18
0,84,-18
6,77,-4
8,75,-1
13,64,4
9,63,5
9,78,4
13,79,3
11,62,4
3,45,8
3,41,9
7,44,6
10,47,5
11,55,8
16,60,12
18,61,12
19,64,12
16,71,9
18,97,5
14,89,-5
8,92,-2
15,85,9
16,70,5
20,75,7
20,89,-1
11,84,-10
6,67,-8
4,56,-4
6,54,-3
8,50,-4
8,49,-4
8,47,-4
8,48,-6
8,50,-7
6,62,-10
5,80,-11
6,84,-9
9,82,4
9,89,6
15,71,17
-1,77,2
1,91,-2
6,81,4
-4,57,4
-2,49,6
7,41,2
13,40,3
17,42,3
18,48,2
20,51,3
21,58,1
19,70,-2
20,85,0
23,99,-2
19,86,-5
4,95,5
14,69,7
18,69,5
28,91,3
13,85,-11
10,78,-9
3,66,-3
1,59,-2
6,52,1
7,55,-2
8,56,-3
10,61,-3
10,65,-1
8,66,-4
0,79,-11
-3,80,-12
1,69,-1
2,75,-1
8,69,2
7,53,8
0,76,-4
7,87,-4
14,75,1
10,64,4
6,47,4
14,46,4
14,47,5
14,51,1
14,51,1
16,57,9
14,61,10
16,68,11
15,89,8
11,87,0
5,80,-4
12,92,9
18,84,8
25,85,4
20,89,-4
13,85,-9
10,74,-6
2,61,-5
1,56,-4
1,54,-1
0,55,0
4,58,5
12,53,27
13,60,20
16,75,-8
19,80,-27
26,78,-11
24,75,-18
30,76,-9
35,42,22
27,54,-2
39,73,-3
38,59,4
45,36,23
45,26,22
39,24,7
34,25,2
30,26,0
28,29,6
27,29,8
27,33,13
17,40,-3
19,51,-7
23,69,-1
22,53,1
20,61,-14
36,72,-1
25,75,-3
29,90,-2
47,93,7
41,86,3
42,64,19
46,52,30
47,44,37
39,38,28
36,45,27
30,51,20
18,57,3
1,63,-3
-31,76,-24
-18,90,-23
17,81,-6
4,97,-18
5,88,-11
-8,57,-2
-9,68,1
2,74,-3
4,62,-4
4,53,3
5,38,10
3,34,4
8,36,1
17,45,4
13,48,4
11,54,10
8,57,13
6,61,10
12,86,7
5,102,-7
-2,98,-7
8,82,11
8,78,5
11,85,-1
10,81,1
10,76,-1
11,62,0
6,47,2
8,43,1
11,42,2
12,45,3
10,48,1
10,48,-2
11,51,-2
8,70,-6
8,88,-8
9,86,-4
9,87,4
12,86,4
13,65,11
0,80,-2
2,91,-3
6,73,1
0,47,6
3,38,9
9,31,5
11,31,3
13,38,3
15,51,6
18,54,6
19,60,4
18,74,2
22,86,4
21,94,0
21,87,-4
16,88,8
19,71,8
24,76,8
28,94,5
20,90,-2
9,68,-4
1,55,-4
0,51,-3
6,47,-1
6,51,-6
7,50,-8
9,57,-6
10,57,-4
8,64,-7
0,76,-21
0,82,-22
1,72,-15
6,80,-6
12,68,2
9,58,5
3,66,0
8,78,-3
12,66,0
12,59,4
11,47,8
10,45,4
10,45,2
14,49,7
11,51,8
12,55,8
14,65,9
15,74,8
16,94,8
15,84,1
10,95,1
16,84,8
16,78,-1
12,99,-5
3,90,-9
2,81,-9
-1,67,-5
0,55,-4
1,51,-4
14,51,0
14,50,-1
11,45,-1
3,43,-3
0,44,-5
-1,56,-8
1,70,-8
5,70,-2
10,73,0
12,83,3
20,85,26
-9,92,-5
-4,95,-6
-10,82,12
2,58,13
6,51,8
10,42,0
13,42,-2
17,42,-3
21,49,0
22,55,1
26,60,0
25,62,-3
28,72,-6
34,96,-19
32,94,-23
6,88,-6
16,82,12
26,75,10
40,73,12
36,76,7
28,81,-8
23,82,-14
17,79,-15
2,68,-15
-7,60,-10
-8,58,-9
-6,57,-7
-3,57,-6
0,57,-7
0,63,-12
0,70,-13
4,77,-12
7,77,-5
9,79,-3
19,61,14
15,57,13
4,73,6
5,75,-3
6,68,-4
3,52,4
-1,42,9
0,41,8
2,45,3
4,48,3
10,58,3
15,63,4
16,66,4
16,84,3
18,105,3
18,96,1
9,100,3
10,91,8
19,83,0
27,95,1
23,90,-3
12,66,-6
4,58,-5
-1,55,-5
-5,52,-4
-3,52,-4
-1,50,-6
5,58,-5
7,58,-4
7,61,-3
4,64,-6
0,74,-12
9,74,-8
14,68,-3
18,77,7
15,68,8
3,67,3
-25,78,-19
-22,87,-20
-11,71,-11
-6,56,1
-4,52,3
5,56,1
12,61,5
16,64,9
20,65,7
23,66,7
21,71,4
13,81,0
7,90,-3
1,92,-5
-5,73,1
-4,81,9
17,87,10
27,92,6
28,101,-3
9,107,-13
8,106,-16
5,104,-12
-6,91,-11
-6,86,-8
4,83,-3
5,81,-7
14,72,-8
13,63,-5
10,55,-5
8,50,-7
4,47,-9
4,43,-8
4,48,-1
4,49,-3
7,49,5
0,66,8
-3,76,3
8,106,-1
7,106,5
3,108,4
12,117,14
21,121,20
20,118,2
33,108,0
34,97,-4
29,74,1
24,73,6
30,78,4
40,77,-8
36,68,-9
33,75,2
43,63,-3
38,72,-2
27,90,-3
20,99,-2
6,114,-3
3,119,-9
5,116,-9
7,114,-4
1,100,-13
1,92,-13
4,82,-5
5,76,-6
6,67,-7
4,70,-3
2,68,-7
1,59,-7
0,61,-1
0,61,-1
4,54,8
5,57,12
3,68,12
7,80,5
9,79,5
1,71,3
2,75,3
5,81,4
15,93,6
17,96,6
22,97,8
22,87,8
20,82,7
16,84,8
14,83,2
13,79,1
9,74,2
15,75,6
23,62,1
32,72,-4
28,77,-6
10,88,-3
5,81,6
5,79,10
5,77,9
10,73,5
15,71,1
13,65,-2
12,60,1
8,54,6
3,55,7
1,59,2
1,71,-4
2,77,1
-4,79,1
-7,94,0
7,85,13
3,73,6
5,86,-4
3,83,-4
5,71,0
7,64,1
10,53,-2
13,50,-5
14,50,-6
16,53,-7
17,55,-8
24,64,-9
22,71,-9
19,77,-10
14,91,-5
7,82,-4
2,80,1
11,85,12
20,75,12
29,71,11
36,84,8
25,81,1
10,75,-6
2,66,-5
0,64,-3
1,64,0
3,66,0
2,67,-2
2,67,-4
4,65,-5
6,66,-6
5,75,-11
3,76,-14
4,69,-9
9,71,0
11,68,1
8,56,2
4,63,1
-2,78,0
8,81,-7
8,72,-9
1,53,0
0,49,6
7,48,6
11,50,4
14,52,6
19,59,10
19,66,8
19,68,8
19,84,8
20,97,10
17,90,3
10,96,7
13,89,9
17,74,2
21,85,0
22,88,-2
15,78,-7
10,72,-8
3,64,-7
4,57,-4
5,57,-3
6,55,-7
6,56,-7
6,61,-6
4,61,-7
3,61,-8
1,70,-11
1,76,-10
5,72,-5
8,76,6
9,73,7
13,54,15
5,64,3
5,74,3
13,82,9
2,62,9
-4,53,8
-1,49,10
3,51,8
13,54,7
17,57,10
18,59,14
19,61,16
18,62,19
16,67,19
14,86,19
12,89,14
4,93,6
6,93,6
10,83,7
